,index,Unnamed: 0,wid,game,item,order,shown,multi_time,0
461,515,515,w960c4a6,3,Animal_Red,2,True,After,3
462,516,516,w960c4a6,3,Animal_Green,3,True,After,3
463,517,517,w960c4a6,3,Object_Green,4,True,After,3
464,518,518,w960c4a6,3,Scene_Red,5,True,After,3
465,519,519,w960c4a6,3,Scene_Yellow,6,False,After,3
466,520,520,w960c4a6,4,Animal_Blue,1,True,Before,3
467,521,521,w960c4a6,4,Scene_Blue,2,False,Before,3
468,522,522,w960c4a6,4,Food_Blue,3,True,Before,3
469,523,523,w960c4a6,4,Scene_Red,4,False,Before,3
470,524,524,w960c4a6,4,Object_Red,5,True,Before,3
471,525,525,w960c4a6,4,Object_Yellow,6,True,Before,3
472,526,526,w960c4a6,5,Scene_Red,1,False,After,3
473,527,527,w960c4a6,5,Scene_Yellow,2,True,After,3
474,528,528,w960c4a6,5,Scene_Blue,3,True,After,3
475,529,529,w960c4a6,5,Animal_Green,4,True,After,3
476,530,530,w960c4a6,5,Scene_Green,5,True,After,3
477,531,531,w960c4a6,5,Object_Green,6,True,After,3
478,532,532,w960c4a6,6,Object_Red,1,False,Before,3
479,533,533,w960c4a6,6,Scene_Red,2,True,Before,3
480,534,534,w960c4a6,6,Food_Red,3,True,Before,3
481,535,535,w960c4a6,6,Animal_Yellow,4,True,Before,3
482,536,536,w960c4a6,6,Food_Blue,5,True,Before,3
483,537,537,w960c4a6,6,Food_Yellow,6,True,Before,3
484,538,538,w960c4a6,7,Scene_Red,1,True,After,3
485,539,539,w960c4a6,7,Scene_Yellow,2,True,After,3
486,540,540,w960c4a6,7,Food_Yellow,3,True,After,3
487,541,541,w960c4a6,7,Object_Yellow,4,True,After,3
488,542,542,w960c4a6,7,Food_Red,5,False,After,3
489,543,543,w960c4a6,7,Animal_Yellow,6,False,After,3
490,544,544,w960c4a6,8,Food_Blue,1,False,Before,6
491,545,545,w960c4a6,8,Scene_Red,2,False,Before,6
492,546,546,w960c4a6,8,Food_Red,3,True,Before,6
493,547,547,w960c4a6,8,Food_Yellow,4,False,Before,6
494,548,548,w960c4a6,8,Animal_Blue,5,True,Before,6
495,549,549,w960c4a6,8,Animal_Green,6,True,Before,6
496,550,550,we39fc55,1,Animal_Red,1,False,After,3
497,551,551,we39fc55,1,Object_Blue,2,False,After,3
498,552,552,we39fc55,1,Scene_Red,3,False,After,3
499,553,553,we39fc55,1,Animal_Green,4,True,After,3
500,554,554,we39fc55,1,Animal_Blue,5,True,After,3
501,555,555,we39fc55,1,Scene_Blue,6,True,After,3
502,556,556,we39fc55,2,Animal_Red,1,False,Before,3
503,557,557,we39fc55,2,Scene_Red,2,False,Before,3
504,558,558,we39fc55,2,Food_Red,3,True,Before,3
505,559,559,we39fc55,2,Scene_Yellow,4,False,Before,3
506,560,560,we39fc55,2,Scene_Green,5,True,Before,3
507,561,561,we39fc55,2,Object_Blue,6,True,Before,3
508,562,562,we39fc55,3,Scene_Blue,1,True,After,3
509,563,563,we39fc55,3,Scene_Yellow,2,True,After,3
510,564,564,we39fc55,3,Scene_Red,3,True,After,3
511,565,565,we39fc55,3,Food_Red,4,False,After,3
512,566,566,we39fc55,3,Animal_Red,5,True,After,3
513,567,567,we39fc55,3,Animal_Green,6,False,After,3
514,568,568,we39fc55,4,Animal_Red,1,True,Before,3
515,569,569,we39fc55,4,Object_Yellow,2,True,Before,3
516,570,570,we39fc55,4,Food_Green,3,True,Before,3
517,571,571,we39fc55,4,Food_Red,4,True,Before,3
518,572,572,we39fc55,4,Object_Red,5,True,Before,3
519,573,573,we39fc55,4,Food_Yellow,6,True,Before,3
520,574,574,we39fc55,5,Animal_Red,1,True,After,3
521,575,575,we39fc55,5,Object_Yellow,2,False,After,3
522,576,576,we39fc55,5,Object_Green,3,True,After,3
523,577,577,we39fc55,5,Object_Red,4,False,After,3
524,578,578,we39fc55,5,Scene_Green,5,True,After,3
525,579,579,we39fc55,5,Food_Yellow,6,False,After,3
526,580,580,we39fc55,6,Animal_Red,1,False,Before,3
527,581,581,we39fc55,6,Food_Green,2,True,Before,3
528,582,582,we39fc55,6,Scene_Red,3,True,Before,3
529,583,583,we39fc55,6,Food_Red,4,True,Before,3
530,584,584,we39fc55,6,Object_Red,5,False,Before,3
531,585,585,we39fc55,6,Food_Yellow,6,True,Before,3
532,586,586,we39fc55,7,Food_Green,1,False,After,3
533,587,587,we39fc55,7,Food_Red,2,False,After,3
534,588,588,we39fc55,7,Object_Yellow,3,True,After,3
535,589,589,we39fc55,7,Food_Blue,4,True,After,3
536,590,590,we39fc55,7,Scene_Yellow,5,True,After,3
537,591,591,we39fc55,7,Food_Yellow,6,False,After,3
538,592,592,we39fc55,8,Food_Green,1,False,Before,6
539,593,593,we39fc55,8,Food_Yellow,2,False,Before,6
540,594,594,we39fc55,8,Scene_Yellow,3,False,Before,6
541,595,595,we39fc55,8,Food_Blue,4,True,Before,6
542,596,596,we39fc55,8,Object_Red,5,True,Before,6
543,597,597,we39fc55,8,Object_Blue,6,True,Before,6
544,598,598,we40084a,1,Animal_Blue,1,True,After,3
545,599,599,we40084a,1,Scene_Blue,2,True,After,3
546,600,600,we40084a,1,Animal_Yellow,3,True,After,3
547,601,601,we40084a,1,Food_Red,4,False,After,3
548,602,602,we40084a,2,Food_Red,1,True,Before,3
549,603,603,we40084a,2,Food_Blue,2,True,Before,3
550,604,604,we40084a,2,Scene_Green,3,True,Before,3
551,605,605,we40084a,2,Object_Green,4,True,Before,3
552,606,606,we40084a,2,Food_Green,5,True,Before,3
553,607,607,we40084a,2,Object_Blue,6,True,Before,3
554,608,608,we40084a,3,Scene_Blue,1,True,After,3
555,609,609,we40084a,3,Object_Red,2,True,After,3
556,610,610,we40084a,3,Scene_Yellow,3,True,After,3
557,611,611,we40084a,3,Scene_Red,4,True,After,3
558,612,612,we40084a,3,Animal_Yellow,5,True,After,3
559,613,613,we40084a,4,Object_Yellow,1,True,Before,3
560,614,614,we40084a,4,Food_Red,2,True,Before,3
561,615,615,we40084a,4,Food_Green,3,True,Before,3
562,616,616,we40084a,4,Food_Yellow,4,True,Before,3
563,617,617,we40084a,5,Scene_Red,3,True,After,3
564,618,618,we40084a,5,Animal_Blue,4,True,After,3
565,619,619,we40084a,5,Animal_Green,5,True,After,3
566,620,620,we40084a,6,Food_Red,1,True,Before,3
567,621,621,we40084a,6,Object_Green,2,False,Before,3
568,622,622,we40084a,6,Scene_Red,3,True,Before,3
569,623,623,we40084a,6,Food_Yellow,6,True,Before,3
570,624,624,we40084a,7,Scene_Blue,1,True,After,3
571,625,625,we40084a,7,Food_Blue,2,True,After,3
572,626,626,we40084a,7,Object_Yellow,3,True,After,3
573,627,627,we40084a,7,Animal_Green,4,False,After,3
574,628,628,we40084a,7,Scene_Red,5,False,After,3
575,629,629,we40084a,7,Scene_Yellow,6,True,After,3
576,630,630,we40084a,8,Object_Red,1,True,Before,6
577,631,631,we40084a,8,Object_Blue,2,True,Before,6
578,632,632,we40084a,8,Food_Blue,3,True,Before,6
579,633,633,we40084a,8,Scene_Blue,4,False,Before,6
580,634,634,we40084a,8,Animal_Yellow,5,True,Before,6
581,635,635,we40084a,8,Object_Yellow,6,True,Before,6
582,636,636,w5d6df14,1,Object_Red,1,True,After,3
583,637,637,w5d6df14,1,Scene_Red,2,False,After,3
584,638,638,w5d6df14,1,Object_Green,3,True,After,3
585,639,639,w5d6df14,1,Animal_Red,4,True,After,3
586,640,640,w5d6df14,1,Food_Yellow,5,True,After,3
587,641,641,w5d6df14,2,Scene_Blue,1,True,Before,3
588,642,642,w5d6df14,2,Scene_Green,2,True,Before,3
589,643,643,w5d6df14,2,Food_Red,3,False,Before,3
590,644,644,w5d6df14,2,Food_Blue,4,True,Before,3
591,645,645,w5d6df14,3,Food_Red,1,True,After,3
592,646,646,w5d6df14,3,Animal_Yellow,2,False,After,3
593,647,647,w5d6df14,3,Object_Blue,3,False,After,3
594,648,648,w5d6df14,3,Food_Yellow,4,False,After,3
595,649,649,w5d6df14,3,Scene_Green,5,True,After,3
596,650,650,w5d6df14,4,Object_Yellow,1,True,Before,3
597,651,651,w5d6df14,4,Animal_Red,2,True,Before,3
598,652,652,w5d6df14,4,Scene_Yellow,3,True,Before,3
599,653,653,w5d6df14,4,Food_Blue,4,False,Before,3
600,654,654,w5d6df14,5,Object_Blue,1,True,After,3
601,655,655,w5d6df14,5,Food_Green,2,True,After,3
602,656,656,w5d6df14,5,Animal_Green,3,True,After,3
603,657,657,w5d6df14,5,Scene_Blue,4,False,After,3
604,658,658,w5d6df14,5,Object_Yellow,5,True,After,3
605,659,659,w5d6df14,6,Object_Blue,1,False,Before,3
606,660,660,w5d6df14,6,Food_Red,2,True,Before,3
607,661,661,w5d6df14,6,Animal_Blue,3,False,Before,3
608,662,662,w5d6df14,6,Scene_Blue,4,True,Before,3
609,663,663,w5d6df14,6,Scene_Yellow,5,True,Before,3
610,664,664,w5d6df14,6,Object_Green,6,False,Before,3
611,665,665,w5d6df14,7,Scene_Red,1,False,After,3
612,666,666,w5d6df14,7,Animal_Green,2,True,After,3
613,667,667,w5d6df14,7,Scene_Green,3,True,After,3
614,668,668,w5d6df14,7,Object_Blue,4,True,After,3
615,669,669,w5d6df14,7,Object_Red,5,True,After,3
616,670,670,w5d6df14,8,Animal_Green,1,False,Before,6
617,671,671,w5d6df14,8,Food_Red,2,True,Before,6
618,672,672,w5d6df14,8,Scene_Red,3,True,Before,6
619,673,673,w5d6df14,8,Animal_Red,4,True,Before,6
620,674,674,w5d6df14,8,Animal_Yellow,5,True,Before,6
621,675,675,w6cbe87c,1,Animal_Red,1,False,After,3
622,676,676,w6cbe87c,1,Object_Red,2,False,After,3
623,677,677,w6cbe87c,1,Animal_Blue,3,False,After,3
624,678,678,w6cbe87c,1,Object_Green,4,True,After,3
625,679,679,w6cbe87c,1,Scene_Blue,5,True,After,3
626,680,680,w6cbe87c,1,Food_Red,6,True,After,3
627,681,681,w6cbe87c,2,Scene_Green,1,True,Before,3
628,682,682,w6cbe87c,2,Object_Green,2,False,Before,3
629,683,683,w6cbe87c,2,Food_Yellow,3,True,Before,3
630,684,684,w6cbe87c,2,Scene_Yellow,4,True,Before,3
631,685,685,w6cbe87c,2,Scene_Blue,5,True,Before,3
632,686,686,w6cbe87c,2,Object_Blue,6,False,Before,3
633,687,687,w6cbe87c,3,Scene_Red,2,True,After,3
634,688,688,w6cbe87c,3,Animal_Green,4,True,After,3
635,689,689,w6cbe87c,3,Scene_Green,5,False,After,3
636,690,690,w6cbe87c,3,Animal_Blue,6,False,After,3
637,691,691,w6cbe87c,4,Object_Red,2,True,Before,3
638,692,692,w6cbe87c,4,Object_Blue,3,True,Before,3
639,693,693,w6cbe87c,4,Food_Blue,4,True,Before,3
640,694,694,w6cbe87c,4,Animal_Yellow,5,True,Before,3
641,695,695,w6cbe87c,4,Object_Yellow,6,True,Before,3
642,696,696,w6cbe87c,5,Animal_Blue,2,True,After,3
643,697,697,w6cbe87c,6,Food_Red,1,True,Before,3
644,698,698,w6cbe87c,7,Food_Red,3,False,After,3
645,699,699,w6cbe87c,7,Scene_Red,4,True,After,3
646,700,700,w6cbe87c,7,Object_Yellow,5,True,After,3
647,701,701,w6cbe87c,8,Animal_Red,1,True,Before,6
648,702,702,w6cbe87c,8,Object_Red,2,True,Before,6
649,703,703,w6cbe87c,8,Object_Blue,3,True,Before,6
650,704,704,w6cbe87c,8,Animal_Blue,4,True,Before,6
651,705,705,w6cbe87c,8,Animal_Yellow,5,False,Before,6
652,706,706,w6cbe87c,8,Object_Yellow,6,False,Before,6
653,707,707,w4db7ccb,1,Food_Yellow,1,True,After,3
654,708,708,w4db7ccb,1,Object_Green,2,True,After,3
655,709,709,w4db7ccb,1,Object_Yellow,3,True,After,3
656,710,710,w4db7ccb,1,Animal_Yellow,4,True,After,3
657,711,711,w4db7ccb,1,Object_Red,5,True,After,3
658,712,712,w4db7ccb,1,Animal_Red,6,True,After,3
659,713,713,w4db7ccb,2,Scene_Yellow,1,True,Before,3
660,714,714,w4db7ccb,2,Food_Yellow,2,True,Before,3
661,715,715,w4db7ccb,2,Scene_Green,3,True,Before,3
662,716,716,w4db7ccb,2,Scene_Blue,4,True,Before,3
663,717,717,w4db7ccb,2,Food_Blue,5,True,Before,3
664,718,718,w4db7ccb,2,Object_Blue,6,True,Before,3
665,719,719,w4db7ccb,3,Scene_Red,1,True,After,3
666,720,720,w4db7ccb,3,Food_Blue,2,True,After,3
667,721,721,w4db7ccb,3,Animal_Green,3,True,After,3
668,722,722,w4db7ccb,3,Food_Green,4,True,After,3
669,723,723,w4db7ccb,3,Food_Red,5,True,After,3
670,724,724,w4db7ccb,3,Scene_Green,6,True,After,3
671,725,725,w4db7ccb,4,Scene_Yellow,1,True,Before,3
672,726,726,w4db7ccb,4,Object_Yellow,2,True,Before,3
673,727,727,w4db7ccb,4,Animal_Green,3,False,Before,3
674,728,728,w4db7ccb,4,Animal_Red,4,True,Before,3
675,729,729,w4db7ccb,4,Scene_Blue,5,True,Before,3
676,730,730,w4db7ccb,4,Animal_Yellow,6,True,Before,3
677,731,731,w4db7ccb,5,Object_Blue,1,True,After,3
678,732,732,w4db7ccb,5,Object_Yellow,2,True,After,3
679,733,733,w4db7ccb,5,Animal_Blue,3,True,After,3
680,734,734,w4db7ccb,5,Object_Green,4,True,After,3
681,735,735,w4db7ccb,5,Animal_Green,5,True,After,3
682,736,736,w4db7ccb,5,Food_Green,6,True,After,3
683,737,737,w4db7ccb,6,Scene_Yellow,1,True,Before,3
684,738,738,w4db7ccb,6,Scene_Red,2,True,Before,3
685,739,739,w4db7ccb,6,Object_Red,3,True,Before,3
686,740,740,w4db7ccb,6,Food_Red,4,True,Before,3
687,741,741,w4db7ccb,6,Scene_Blue,5,True,Before,3
688,742,742,w4db7ccb,6,Food_Blue,6,True,Before,3
689,743,743,w4db7ccb,7,Object_Blue,1,True,After,3
690,744,744,w4db7ccb,7,Object_Red,2,True,After,3
691,745,745,w4db7ccb,7,Food_Blue,3,False,After,3
692,746,746,w4db7ccb,7,Object_Green,4,True,After,3
693,747,747,w4db7ccb,7,Animal_Green,5,True,After,3
694,748,748,w4db7ccb,7,Scene_Green,6,True,After,3
695,749,749,w4db7ccb,8,Food_Red,1,True,Before,6
696,750,750,w4db7ccb,8,Food_Yellow,2,True,Before,6
697,751,751,w4db7ccb,8,Animal_Red,3,True,Before,6
698,752,752,w4db7ccb,8,Animal_Yellow,4,True,Before,6
699,753,753,w4db7ccb,8,Scene_Red,5,True,Before,6
700,754,754,w4db7ccb,8,Food_Green,6,True,Before,6
701,755,755,w9a08173,1,Animal_Red,1,False,After,3
702,756,756,w9a08173,1,Food_Blue,2,True,After,3
703,757,757,w9a08173,1,Scene_Red,3,False,After,3
704,758,758,w9a08173,1,Animal_Blue,4,True,After,3
705,759,759,w9a08173,1,Animal_Green,5,True,After,3
706,760,760,w9a08173,2,Food_Red,1,True,Before,3
707,761,761,w9a08173,2,Object_Yellow,2,False,Before,3
708,762,762,w9a08173,2,Object_Blue,3,True,Before,3
709,763,763,w9a08173,2,Animal_Blue,4,False,Before,3
710,764,764,w9a08173,2,Scene_Red,5,True,Before,3
711,765,765,w9a08173,3,Scene_Yellow,1,True,After,3
712,766,766,w9a08173,3,Animal_Green,2,False,After,3
713,767,767,w9a08173,3,Object_Blue,3,False,After,3
714,768,768,w9a08173,3,Food_Red,4,True,After,3
715,769,769,w9a08173,3,Animal_Red,5,True,After,3
716,770,770,w9a08173,3,Food_Yellow,6,True,After,3
717,771,771,w9a08173,4,Scene_Yellow,1,True,Before,3
718,772,772,w9a08173,4,Scene_Blue,2,True,Before,3
719,773,773,w9a08173,4,Animal_Red,3,True,Before,3
720,774,774,w9a08173,4,Animal_Blue,4,True,Before,3
721,775,775,w9a08173,4,Animal_Green,5,False,Before,3
722,776,776,w9a08173,4,Object_Yellow,6,True,Before,3
723,777,777,w9a08173,5,Animal_Yellow,1,True,After,3
724,778,778,w9a08173,5,Scene_Green,2,True,After,3
725,779,779,w9a08173,5,Animal_Red,3,False,After,3
726,780,780,w9a08173,5,Scene_Yellow,4,False,After,3
727,781,781,w9a08173,5,Food_Yellow,5,True,After,3
728,782,782,w9a08173,5,Object_Yellow,6,False,After,3
729,783,783,w9a08173,6,Animal_Yellow,1,False,Before,3
730,784,784,w9a08173,6,Scene_Green,2,True,Before,3
731,785,785,w9a08173,6,Animal_Red,3,False,Before,3
732,786,786,w9a08173,6,Food_Yellow,4,True,Before,3
733,787,787,w9a08173,6,Animal_Green,5,False,Before,3
734,788,788,w9a08173,6,Scene_Red,6,True,Before,3
735,789,789,w9a08173,7,Scene_Yellow,1,True,After,3
736,790,790,w9a08173,7,Scene_Blue,2,True,After,3
737,791,791,w9a08173,7,Scene_Green,3,False,After,3
738,792,792,w9a08173,7,Animal_Red,4,True,After,3
739,793,793,w9a08173,7,Food_Yellow,5,False,After,3
740,794,794,w9a08173,7,Animal_Yellow,6,False,After,3
741,795,795,w9a08173,8,Scene_Red,1,False,Before,6
742,796,796,w9a08173,8,Object_Yellow,2,False,Before,6
743,797,797,w9a08173,8,Animal_Red,3,False,Before,6
744,798,798,w9a08173,8,Scene_Yellow,4,False,Before,6
745,799,799,w9a08173,8,Scene_Blue,5,False,Before,6
746,800,800,w9a08173,8,Scene_Green,6,False,Before,6
747,801,801,w3002e39,1,Animal_Yellow,1,True,After,3
748,802,802,w3002e39,1,Scene_Blue,2,True,After,3
749,803,803,w3002e39,1,Scene_Yellow,3,True,After,3
750,804,804,w3002e39,1,Food_Blue,4,True,After,3
751,805,805,w3002e39,1,Object_Yellow,5,False,After,3
752,806,806,w3002e39,1,Scene_Red,6,True,After,3
753,807,807,w3002e39,2,Scene_Green,1,True,Before,3
754,808,808,w3002e39,2,Object_Yellow,2,True,Before,3
755,809,809,w3002e39,2,Food_Red,3,True,Before,3
756,810,810,w3002e39,2,Food_Yellow,4,True,Before,3
757,811,811,w3002e39,3,Object_Yellow,1,True,After,3
758,812,812,w3002e39,3,Animal_Green,2,True,After,3
759,813,813,w3002e39,3,Animal_Blue,3,True,After,3
760,814,814,w3002e39,3,Scene_Blue,4,False,After,3
761,815,815,w3002e39,3,Scene_Yellow,5,False,After,3
762,816,816,w3002e39,4,Animal_Green,1,True,Before,3
763,817,817,w3002e39,4,Object_Red,2,True,Before,3
764,818,818,w3002e39,4,Animal_Red,3,True,Before,3
765,819,819,w3002e39,4,Scene_Red,4,True,Before,3
766,820,820,w3002e39,4,Food_Blue,5,False,Before,3
767,821,821,w3002e39,5,Scene_Green,1,True,After,3
768,822,822,w3002e39,5,Object_Yellow,2,True,After,3
769,823,823,w3002e39,5,Object_Green,3,True,After,3
770,824,824,w3002e39,5,Scene_Red,4,True,After,3
771,825,825,w3002e39,5,Food_Red,5,False,After,3
772,826,826,w3002e39,6,Animal_Blue,1,True,Before,3
773,827,827,w3002e39,6,Scene_Blue,2,True,Before,3
774,828,828,w3002e39,6,Food_Green,3,True,Before,3
775,829,829,w3002e39,6,Food_Red,4,True,Before,3
776,830,830,w3002e39,6,Animal_Red,5,True,Before,3
777,831,831,w3002e39,7,Scene_Blue,1,True,After,3
778,832,832,w3002e39,7,Object_Green,2,True,After,3
779,833,833,w3002e39,7,Scene_Green,3,True,After,3
780,834,834,w3002e39,7,Animal_Blue,4,False,After,3
781,835,835,w3002e39,8,Food_Blue,1,True,Before,6
782,836,836,w3002e39,8,Animal_Red,2,True,Before,6
783,837,837,w3002e39,8,Animal_Green,3,False,Before,6
784,838,838,w3002e39,8,Food_Yellow,4,True,Before,6
785,839,839,w3002e39,8,Object_Red,5,True,Before,6
786,840,840,w7a38a77,1,Object_Red,1,True,After,3
787,841,841,w7a38a77,1,Animal_Red,2,True,After,3
788,842,842,w7a38a77,1,Animal_Blue,3,False,After,3
789,843,843,w7a38a77,1,Scene_Blue,4,False,After,3
790,844,844,w7a38a77,1,Food_Yellow,5,True,After,3
791,845,845,w7a38a77,1,Scene_Green,6,False,After,3
792,846,846,w7a38a77,2,Scene_Blue,1,True,Before,3
793,847,847,w7a38a77,2,Food_Blue,2,True,Before,3
794,848,848,w7a38a77,2,Scene_Yellow,3,True,Before,3
795,849,849,w7a38a77,2,Scene_Green,4,True,Before,3
796,850,850,w7a38a77,2,Food_Yellow,5,True,Before,3
797,851,851,w7a38a77,2,Object_Red,6,False,Before,3
798,852,852,w7a38a77,3,Animal_Green,1,True,After,3
799,853,853,w7a38a77,3,Scene_Green,2,True,After,3
800,854,854,w7a38a77,3,Scene_Red,3,True,After,3
801,855,855,w7a38a77,3,Food_Blue,4,True,After,3
802,856,856,w7a38a77,3,Food_Yellow,5,False,After,3
803,857,857,w7a38a77,3,Food_Green,6,True,After,3
804,858,858,w7a38a77,4,Animal_Yellow,1,True,Before,3
805,859,859,w7a38a77,4,Animal_Red,2,True,Before,3
806,860,860,w7a38a77,4,Scene_Green,3,False,Before,3
807,861,861,w7a38a77,4,Scene_Red,4,False,Before,3
808,862,862,w7a38a77,4,Scene_Blue,5,True,Before,3
809,863,863,w7a38a77,4,Food_Blue,6,False,Before,3
810,864,864,w7a38a77,5,Animal_Green,1,True,After,3
811,865,865,w7a38a77,5,Animal_Blue,2,True,After,3
812,866,866,w7a38a77,5,Food_Red,3,False,After,3
813,867,867,w7a38a77,5,Object_Yellow,4,True,After,3
814,868,868,w7a38a77,6,Scene_Blue,1,True,Before,3
815,869,869,w7a38a77,6,Food_Blue,2,True,Before,3
816,870,870,w7a38a77,6,Food_Red,3,True,Before,3
817,871,871,w7a38a77,6,Scene_Red,4,True,Before,3
818,872,872,w7a38a77,6,Scene_Yellow,5,True,Before,3
819,873,873,w7a38a77,7,Object_Green,1,True,After,3
820,874,874,w7a38a77,7,Object_Red,2,True,After,3
821,875,875,w7a38a77,7,Scene_Green,3,True,After,3
822,876,876,w7a38a77,7,Animal_Red,4,False,After,3
823,877,877,w7a38a77,7,Animal_Green,5,True,After,3
824,878,878,w7a38a77,8,Scene_Red,1,True,Before,6
825,879,879,w7a38a77,8,Animal_Blue,2,False,Before,6
826,880,880,w7a38a77,8,Food_Green,3,True,Before,6
827,881,881,w7a38a77,8,Food_Red,4,True,Before,6
828,882,882,w7a38a77,8,Animal_Red,5,True,Before,6
829,883,883,w7a38a77,8,Animal_Yellow,6,True,Before,6
830,884,884,wcd98054,1,Scene_Blue,1,True,Before,3
831,885,885,wcd98054,1,Food_Blue,2,True,Before,3
832,886,886,wcd98054,1,Object_Blue,3,True,Before,3
833,887,887,wcd98054,1,Object_Green,4,True,Before,3
834,888,888,wcd98054,1,Food_Green,5,True,Before,3
835,889,889,wcd98054,1,Food_Red,6,True,Before,3
836,890,890,wcd98054,2,Food_Yellow,1,True,After,3
837,891,891,wcd98054,2,Food_Green,2,True,After,3
838,892,892,wcd98054,2,Scene_Green,3,True,After,3
839,893,893,wcd98054,2,Animal_Yellow,4,True,After,3
840,894,894,wcd98054,2,Scene_Blue,5,True,After,3
841,895,895,wcd98054,2,Scene_Yellow,6,True,After,3
842,896,896,wcd98054,3,Scene_Red,1,True,Before,3
843,897,897,wcd98054,3,Animal_Yellow,2,False,Before,3
844,898,898,wcd98054,3,Object_Green,3,True,Before,3
845,899,899,wcd98054,3,Object_Yellow,4,True,Before,3
846,900,900,wcd98054,3,Animal_Red,6,True,Before,3
847,901,901,wcd98054,4,Object_Blue,2,True,After,3
848,902,902,wcd98054,4,Food_Blue,3,True,After,3
849,903,903,wcd98054,4,Animal_Yellow,5,True,After,3
850,904,904,wcd98054,5,Scene_Blue,1,True,Before,3
851,905,905,wcd98054,5,Scene_Green,2,True,Before,3
852,906,906,wcd98054,5,Object_Green,3,True,Before,3
853,907,907,wcd98054,5,Animal_Green,4,True,Before,3
854,908,908,wcd98054,5,Animal_Blue,5,True,Before,3
855,909,909,wcd98054,5,Scene_Yellow,6,True,Before,3
856,910,910,wcd98054,6,Animal_Red,6,True,After,3
857,911,911,wcd98054,7,Object_Yellow,1,True,Before,3
858,912,912,wcd98054,7,Scene_Red,2,True,Before,3
859,913,913,wcd98054,7,Scene_Green,3,True,Before,3
860,914,914,wcd98054,7,Food_Green,4,True,Before,3
861,915,915,wcd98054,7,Animal_Yellow,5,False,Before,3
862,916,916,wcd98054,7,Food_Yellow,6,True,Before,3
863,917,917,wcd98054,8,Animal_Blue,1,True,After,6
864,918,918,wcd98054,8,Food_Red,2,True,After,6
865,919,919,wcd98054,8,Scene_Green,3,False,After,6
866,920,920,wab70ec3,1,Scene_Yellow,1,True,Before,3
867,921,921,wab70ec3,1,Object_Red,2,False,Before,3
868,922,922,wab70ec3,1,Scene_Blue,3,True,Before,3
869,923,923,wab70ec3,1,Food_Green,4,False,Before,3
870,924,924,wab70ec3,1,Animal_Yellow,5,True,Before,3
871,925,925,wab70ec3,1,Scene_Green,6,False,Before,3
872,926,926,wab70ec3,2,Food_Green,1,True,After,3
873,927,927,wab70ec3,2,Object_Blue,2,True,After,3
874,928,928,wab70ec3,2,Scene_Green,3,True,After,3
875,929,929,wab70ec3,2,Scene_Blue,4,False,After,3
876,930,930,wab70ec3,2,Food_Red,5,True,After,3
877,931,931,wab70ec3,2,Object_Red,6,False,After,3
878,932,932,wab70ec3,3,Scene_Blue,1,True,Before,3
879,933,933,wab70ec3,3,Scene_Green,2,False,Before,3
880,934,934,wab70ec3,3,Scene_Yellow,3,True,Before,3
881,935,935,wab70ec3,3,Animal_Yellow,4,True,Before,3
882,936,936,wab70ec3,3,Object_Blue,5,False,Before,3
883,937,937,wab70ec3,3,Food_Red,6,False,Before,3
884,938,938,wab70ec3,4,Scene_Red,1,False,After,3
885,939,939,wab70ec3,4,Scene_Yellow,2,False,After,3
886,940,940,wab70ec3,4,Food_Red,3,True,After,3
887,941,941,wab70ec3,4,Animal_Blue,4,False,After,3
888,942,942,wab70ec3,4,Food_Green,5,True,After,3
889,943,943,wab70ec3,5,Object_Green,1,True,Before,3
890,944,944,wab70ec3,5,Food_Red,2,False,Before,3
891,945,945,wab70ec3,5,Scene_Red,3,True,Before,3
892,946,946,wab70ec3,5,Food_Green,4,False,Before,3
893,947,947,wab70ec3,5,Animal_Blue,5,True,Before,3
894,948,948,wab70ec3,5,Scene_Green,6,True,Before,3
895,949,949,wab70ec3,6,Scene_Red,1,True,After,3
896,950,950,wab70ec3,6,Object_Green,2,False,After,3
897,951,951,wab70ec3,6,Object_Yellow,3,False,After,3
898,952,952,wab70ec3,6,Scene_Green,4,True,After,3
899,953,953,wab70ec3,6,Food_Green,5,True,After,3
900,954,954,wab70ec3,6,Food_Red,6,True,After,3
901,955,955,wab70ec3,7,Scene_Blue,1,True,Before,3
902,956,956,wab70ec3,7,Animal_Blue,2,False,Before,3
903,957,957,wab70ec3,7,Scene_Green,3,False,Before,3
904,958,958,wab70ec3,7,Animal_Green,4,False,Before,3
905,959,959,wab70ec3,7,Food_Red,5,False,Before,3
906,960,960,wab70ec3,7,Scene_Red,6,False,Before,3
907,961,961,wab70ec3,8,Object_Yellow,1,True,After,6
908,962,962,wab70ec3,8,Object_Green,2,False,After,6
909,963,963,wab70ec3,8,Object_Blue,3,True,After,6
910,964,964,wab70ec3,8,Food_Red,4,False,After,6
911,965,965,wab70ec3,8,Scene_Green,5,False,After,6
912,966,966,wab70ec3,8,Animal_Green,6,False,After,6
913,967,967,w6a59bb5,1,Object_Blue,1,True,Before,3
914,968,968,w6a59bb5,1,Object_Green,2,True,Before,3
915,969,969,w6a59bb5,1,Object_Yellow,3,True,Before,3
916,970,970,w6a59bb5,1,Animal_Green,4,True,Before,3
917,971,971,w6a59bb5,1,Animal_Blue,5,True,Before,3
918,972,972,w6a59bb5,1,Food_Yellow,6,False,Before,3
