,index,wid,game,multi_time,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
1058,1112,w6a59bb5,1,Before,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
1059,1113,w6a59bb5,1,Before,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,1,2.0,Animal_Blue
1060,1114,w6a59bb5,1,Before,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
1061,1115,w6a59bb5,1,Before,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,1,0.0,Food_Blue
1062,1116,w6a59bb5,2,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,2,1.0,Scene_Red
1063,1117,w6a59bb5,2,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-2,-1.0,Scene_Blue
1064,1118,w6a59bb5,2,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1065,1119,w6a59bb5,2,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,1,-1.0,Object_Red
1066,1120,w6a59bb5,2,After,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-2,-1.0,Object_Blue
1067,1121,w6a59bb5,2,After,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-1,-2.0,Food_Red
1068,1122,w6a59bb5,3,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-2,-1.0,Food_Yellow
1069,1123,w6a59bb5,3,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
1070,1124,w6a59bb5,3,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,-1,-3.0,Food_Green
1071,1125,w6a59bb5,3,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
1072,1126,w6a59bb5,3,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
1073,1127,w6a59bb5,3,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,1,2.0,Scene_Yellow
1074,1128,w6a59bb5,4,After,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-2,0.0,Animal_Yellow
1075,1129,w6a59bb5,4,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,2,1.0,Animal_Blue
1076,1130,w6a59bb5,4,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-1,0.0,Animal_Red
1077,1131,w6a59bb5,4,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,-1,-2.0,Scene_Yellow
1078,1132,w6a59bb5,4,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,2,3.0,Scene_Blue
1079,1133,w6a59bb5,4,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
1080,1134,w6a59bb5,5,Before,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,-1,-2.0,Food_Green
1081,1135,w6a59bb5,5,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
1082,1136,w6a59bb5,5,Before,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,-2,-3.0,Food_Blue
1083,1137,w6a59bb5,5,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1084,1138,w6a59bb5,5,Before,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
1085,1139,w6a59bb5,5,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,2,1.0,Scene_Green
1086,1140,w6a59bb5,6,After,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
1087,1141,w6a59bb5,6,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
1088,1142,w6a59bb5,6,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,2,3.0,Food_Yellow
1089,1143,w6a59bb5,6,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
1090,1144,w6a59bb5,6,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
1091,1145,w6a59bb5,6,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
1092,1146,w6a59bb5,7,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
1093,1147,w6a59bb5,7,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1094,1148,w6a59bb5,7,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1095,1149,w6a59bb5,7,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,2,4.0,Object_Red
1096,1150,w6a59bb5,7,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
1097,1151,w6a59bb5,7,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
1098,1152,w6a59bb5,8,After,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-2,0.0,Object_Blue
1099,1153,w6a59bb5,8,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
1100,1154,w6a59bb5,8,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-1,0.0,Object_Red
1101,1155,w6a59bb5,8,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-2,-4.0,Animal_Blue
1102,1156,w6a59bb5,8,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1103,1157,w6a59bb5,8,After,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1104,1158,w88e738d,1,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,-1,-2.0,Object_Yellow
1105,1159,w88e738d,1,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-1,1.0,Object_Red
1106,1160,w88e738d,1,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-2,-1.0,Object_Green
1107,1161,w88e738d,1,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,2,1.0,Animal_Yellow
1108,1162,w88e738d,1,After,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
1109,1163,w88e738d,1,After,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,1,3.0,Food_Yellow
1110,1164,w88e738d,2,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,1,2.0,Scene_Blue
1111,1165,w88e738d,2,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1112,1166,w88e738d,2,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,-1,-2.0,Scene_Green
1113,1167,w88e738d,2,Before,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,2,1.0,Food_Blue
1114,1168,w88e738d,2,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,1,-1.0,Food_Yellow
1115,1169,w88e738d,2,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
1116,1170,w88e738d,3,After,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
1117,1171,w88e738d,3,After,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
1118,1172,w88e738d,3,After,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1119,1173,w88e738d,3,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,-1,-2.0,Scene_Green
1120,1174,w88e738d,3,After,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,2,3.0,Scene_Red
1121,1175,w88e738d,3,After,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
1122,1176,w88e738d,4,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
1123,1177,w88e738d,4,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-1,-3.0,Animal_Blue
1124,1178,w88e738d,4,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-1,0.0,Animal_Red
1125,1179,w88e738d,4,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
1126,1180,w88e738d,4,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,2,1.0,Scene_Blue
1127,1181,w88e738d,4,Before,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
1128,1182,w88e738d,5,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,2,1.0,Object_Green
1129,1183,w88e738d,5,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,-2,-3.0,Object_Blue
1130,1184,w88e738d,5,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
1131,1185,w88e738d,5,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,2,1.0,Animal_Green
1132,1186,w88e738d,5,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-1,1.0,Animal_Blue
1133,1187,w88e738d,5,After,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,1,-1.0,Food_Green
1134,1188,w88e738d,6,Before,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-1,1.0,Scene_Red
1135,1189,w88e738d,6,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,2,1.0,Scene_Blue
1136,1190,w88e738d,6,Before,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
1137,1191,w88e738d,6,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
1138,1192,w88e738d,6,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1139,1193,w88e738d,6,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
1140,1194,w88e738d,7,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
1141,1195,w88e738d,7,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,2,1.0,Object_Blue
1142,1196,w88e738d,7,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-2,-1.0,Object_Red
1143,1197,w88e738d,7,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
1144,1198,w88e738d,7,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,2,1.0,Animal_Blue
1145,1199,w88e738d,7,After,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
1146,1200,w88e738d,8,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,2,1.0,Food_Red
1147,1201,w88e738d,8,Before,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
1148,1202,w88e738d,8,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1149,1203,w88e738d,8,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
1150,1204,w88e738d,8,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-2,-1.0,Animal_Yellow
1151,1205,w88e738d,8,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-2,-3.0,Scene_Red
1152,1260,w7a2af65,1,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1153,1261,w7a2af65,1,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1154,1262,w7a2af65,1,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-2,-3.0,Scene_Red
1155,1263,w7a2af65,1,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1156,1264,w7a2af65,1,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
1157,1265,w7a2af65,1,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
1158,1266,w7a2af65,2,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
1159,1267,w7a2af65,2,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1160,1268,w7a2af65,2,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,1,0.0,Food_Red
1161,1269,w7a2af65,2,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1162,1270,w7a2af65,2,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,1,-1.0,Scene_Green
1163,1271,w7a2af65,2,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
1164,1272,w7a2af65,3,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
1165,1273,w7a2af65,3,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,1,-1.0,Animal_Blue
1166,1274,w7a2af65,3,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-1,-2.0,Animal_Green
1167,1275,w7a2af65,3,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
1168,1276,w7a2af65,3,After,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-2,0.0,Object_Blue
1169,1277,w7a2af65,3,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,2,3.0,Food_Yellow
1170,1278,w7a2af65,4,Before,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,2,3.0,Object_Red
1171,1279,w7a2af65,4,Before,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
1172,1280,w7a2af65,4,Before,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,1,-1.0,Object_Blue
1173,1281,w7a2af65,4,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
1174,1282,w7a2af65,4,Before,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
1175,1283,w7a2af65,4,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
1176,1284,w7a2af65,5,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,-1,-2.0,Object_Green
1177,1285,w7a2af65,5,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,1,3.0,Object_Red
1178,1286,w7a2af65,5,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-2,-1.0,Object_Yellow
1179,1287,w7a2af65,5,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1180,1288,w7a2af65,5,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
1181,1289,w7a2af65,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
1182,1290,w7a2af65,6,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,2,3.0,Food_Blue
1183,1291,w7a2af65,6,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
1184,1292,w7a2af65,6,Before,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,-1,-2.0,Food_Green
1185,1293,w7a2af65,6,Before,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-2,-1.0,Animal_Blue
1186,1294,w7a2af65,6,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-1,1.0,Animal_Red
1187,1295,w7a2af65,6,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1188,1296,w7a2af65,7,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-2,-1.0,Scene_Green
1189,1297,w7a2af65,7,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1190,1298,w7a2af65,7,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,2,4.0,Scene_Yellow
1191,1299,w7a2af65,7,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,1,0.0,Object_Green
1192,1300,w7a2af65,7,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,-2,-4.0,Object_Blue
1193,1301,w7a2af65,7,After,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,-2,-3.0,Food_Green
1194,1302,w7a2af65,8,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,1,0.0,Food_Red
1195,1303,w7a2af65,8,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-2,-1.0,Food_Yellow
1196,1304,w7a2af65,8,Before,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-1,1.0,Food_Blue
1197,1305,w7a2af65,8,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,1,-1.0,Animal_Red
1198,1306,w7a2af65,8,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-2,-1.0,Animal_Yellow
1199,1307,w7a2af65,8,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,2,1.0,Object_Red
1200,1308,w299c268,1,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-2,0.0,Scene_Blue
1201,1309,w299c268,1,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1202,1310,w299c268,1,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
1203,1311,w299c268,1,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
1204,1312,w299c268,1,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
1205,1313,w299c268,1,After,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1206,1314,w299c268,2,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,-2,-3.0,Food_Yellow
1207,1315,w299c268,2,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,1,-1.0,Food_Green
1208,1316,w299c268,2,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
1209,1317,w299c268,2,Before,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
1210,1318,w299c268,2,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1211,1319,w299c268,2,Before,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
1212,1320,w299c268,3,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,1,2.0,Animal_Yellow
1213,1321,w299c268,3,After,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-1,0.0,Animal_Blue
1214,1322,w299c268,3,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1215,1323,w299c268,3,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
1216,1324,w299c268,3,After,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-2,0.0,Object_Blue
1217,1325,w299c268,3,After,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1218,1326,w299c268,4,Before,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,1,2.0,Object_Red
1219,1327,w299c268,4,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
1220,1328,w299c268,4,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1221,1329,w299c268,4,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
1222,1330,w299c268,4,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-1,-2.0,Animal_Green
1223,1331,w299c268,4,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
1224,1332,w299c268,5,After,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
1225,1333,w299c268,5,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,2,4.0,Object_Red
1226,1334,w299c268,5,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,2,1.0,Object_Yellow
1227,1335,w299c268,5,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1228,1336,w299c268,5,After,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-1,0.0,Scene_Red
1229,1337,w299c268,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
1230,1338,w299c268,6,Before,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
1231,1339,w299c268,6,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,1,-1.0,Food_Red
1232,1340,w299c268,6,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
1233,1341,w299c268,6,Before,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,-1,-2.0,Animal_Blue
1234,1342,w299c268,6,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
1235,1343,w299c268,6,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
1236,1344,w299c268,7,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1237,1345,w299c268,7,After,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-2,0.0,Scene_Blue
1238,1346,w299c268,7,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1239,1347,w299c268,7,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
1240,1348,w299c268,7,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1241,1349,w299c268,7,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
1242,1350,w299c268,8,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,1,0.0,Food_Red
1243,1351,w299c268,8,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,2,3.0,Food_Yellow
1244,1352,w299c268,8,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,-1,-3.0,Food_Blue
1245,1353,w299c268,8,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-1,0.0,Animal_Red
1246,1354,w299c268,8,Before,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
1247,1355,w299c268,8,Before,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-1,0.0,Object_Red
1248,1356,w9a0bd8d,1,After,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
1249,1357,w9a0bd8d,1,After,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1250,1358,w9a0bd8d,1,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-1,-3.0,Scene_Red
1251,1359,w9a0bd8d,1,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1252,1360,w9a0bd8d,1,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,1,2.0,Animal_Yellow
1253,1361,w9a0bd8d,1,After,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,2,0.0,Food_Blue
1254,1362,w9a0bd8d,2,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
1255,1363,w9a0bd8d,2,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1256,1364,w9a0bd8d,2,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
1257,1365,w9a0bd8d,2,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
1258,1366,w9a0bd8d,2,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,-1,-3.0,Scene_Green
1259,1367,w9a0bd8d,2,Before,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,2,0.0,Object_Yellow
1260,1368,w9a0bd8d,3,After,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,-1,-2.0,Animal_Yellow
1261,1369,w9a0bd8d,3,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,1,-1.0,Animal_Blue
1262,1370,w9a0bd8d,3,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
1263,1371,w9a0bd8d,3,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
1264,1372,w9a0bd8d,3,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1265,1373,w9a0bd8d,3,After,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
1266,1374,w9a0bd8d,4,Before,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,2,1.0,Object_Red
1267,1375,w9a0bd8d,4,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
1268,1376,w9a0bd8d,4,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
1269,1377,w9a0bd8d,4,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
1270,1378,w9a0bd8d,4,Before,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-2,-1.0,Animal_Green
1271,1379,w9a0bd8d,4,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,1,-1.0,Scene_Red
1272,1380,w9a0bd8d,5,After,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
1273,1381,w9a0bd8d,5,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,1,-1.0,Object_Red
